nz,beautiful valley,e9,-44.116667,171
nz,becks,f7,-45,169.733333
nz,belfast,e9,-43.45,172.633333
nz,belgrove,f5,-41.45,172.95
nz,bell block,f9,-39.033333,174.15
nz,bell hill,g3,-42.55,171.6
nz,bells,e9,-43.3,172.583333
nz,belmont,g2,-36.8075,174.786389
nz,bendigo,f7,-44.916667,169.35
nz,benhar,g2,-46.233333,169.8
nz,benmore,f1,-45.95,168.35
nz,benmore stream,f7,-44.35,170
nz,bennets,e9,-43.3,172.3
nz,berhampore,g2,-41.316667,174.783333
nz,berlins,f5,-41.866667,171.833333
nz,berwen,f7,-44.533333,169.866667
nz,berwick,f7,-45.95,170.1
nz,bethlehem,e8,-37.7,176.116667
nz,bexley,e9,-43.35,172.066667
nz,bideford,g2,-40.866667,175.866667
nz,big omaha,e7,-36.333333,174.733333
nz,birchfield,f5,-41.683333,171.8
nz,birch grove,f8,-46.116667,167.733333
nz,birch hill,f2,-41.65,173.283333
nz,birchwood,g2,-45.933333,167.866667
nz,blackball,f4,-42.366667,171.416667
nz,blackburn,f2,-39.866667,176.283333
nz,blackpool,g2,-36.788889,175.014444
nz,blacks point,f5,-42.133333,171.883333
nz,blackstone hill,f7,-44.95,169.916667
nz,blackwater,e9,-42.25,171.766667
nz,blind river,f4,-41.683333,174.116667
nz,blueskin,f8,-45.75,170.566667
nz,bluespur,e9,-45.883333,169.683333
nz,blue spur,g3,-42.716667,171.033333
nz,bluff,e7,-46.6,168.333333
nz,bog roy,f7,-44.566667,170.1
nz,bombay,e7,-37.166667,174.983333
nz,bortons,f7,-44.883333,170.766667
nz,braeburn,f8,-41.183333,173
nz,brighams creek,e7,-36.783333,174.6
nz,brighton,f7,-42.033333,171.383333
nz,brightwater,g2,-41.383333,173.116667
nz,broad bay,f7,-45.85,170.616667
nz,broadwood,e7,-35.266667,173.383333
nz,bromley,e9,-43.55,172.7
nz,brooklyn,g2,-41.316667,174.75
nz,brookside,g2,-43.7,172.3
nz,broughton bay,f4,-41.216667,173.933333
nz,browns bay,e7,-36.716667,174.75
nz,browns,f8,-46.15,168.416667
nz,bruce bay,g3,-43.583333,169.683333
nz,brunnerton,g3,-42.433333,171.316667
nz,brunswick,g2,-39.85,175.016667
nz,bruntwood,e7,-37.85,175.433333
nz,brydone,f8,-46.25,168.8
nz,buckland,e7,-37.233333,174.916667
nz,bull creek,f7,-46.183333,170.133333
nz,bulls,g2,-40.166667,175.383333
nz,bunnythorpe,g2,-40.283333,175.633333
nz,buried village,e7,-38.216667,176.366667
nz,burkes pass,e9,-44.083333,170.65
nz,burnham,e9,-43.616667,172.316667
nz,burnside,f8,-45.9,170.45
nz,burwood,e9,-43.5,172.7
nz,bush gully,g2,-41.316667,175.65
nz,caberfeidh,f8,-46.516667,169.483333
nz,cable bay,e7,-41.166667,173.416667
nz,cairnbrae,f2,-43.666667,171.683333
nz,cambrian,f7,-44.9,169.75
nz,camden,e9,-41.85,173.683333
nz,camerons,g3,-42.55,171.133333
nz,campbells bay,e7,-36.75,174.766667
nz,canvastown,f4,-41.3,173.666667
nz,cape runaway,f1,-37.566667,178.016667
nz,cardiff,f9,-39.366667,174.233333
nz,cardrona,e9,-44.883333,169
nz,care,e9,-44.316667,170.95
nz,carew,e9,-43.966667,171.366667
nz,carnarvon,g2,-40.283333,175.316667
nz,carswells,g2,-40.933333,175.916667
nz,carters beach,f5,-41.75,171.566667
nz,carters mill,g3,-43.973333,168.854167
nz,cashmere,g2,-43.583333,172.633333
nz,cass,e9,-43.033333,171.75
nz,castlecliff,g2,-39.95,174.983333
nz,castle hill,g2,-43.233333,171.716667
nz,castlepoint,g2,-40.9,176.216667
nz,caversham,f7,-45.9,170.483333
nz,centre bush,f8,-46.05,168.333333
nz,chaneys,e9,-43.433333,172.65
nz,charing cross,e9,-43.55,172.15
nz,charleston,f5,-41.9,171.433333
nz,charlton,f8,-46.15,168.916667
nz,charwell forks,f1,-42.416667,173.366667
nz,chaslands,f7,-46.583333,169.333333
nz,chatto creek,f7,-45.133333,169.516667
nz,chatton,f8,-45.983333,168.916667
nz,chelsea,e9,-36.816667,174.7
nz,cheltenham,e7,-40.15,175.666667
nz,chertsey,e9,-43.8,171.933333
nz,chesterfield,g3,-42.616667,171.083333
nz,cheviot,f2,-42.816667,173.266667
nz,chorlton,e9,-43.716667,173.033333
nz,christchurch,e9,-43.533333,172.633333
nz,churchill,e7,-37.416667,175.066667
nz,clandeboye,e9,-44.216667,171.383333
nz,claremont,f2,-44.383333,171.116667
nz,clarence,f4,-42.166667,173.933333
nz,clarendon,e9,-46.05,170.033333
nz,clareville,g2,-41.016667,175.55
nz,clarkes,f7,-45.733333,170.05
nz,clarksville,f7,-46.133333,169.916667
nz,clarkville,e9,-43.416667,172.616667
nz,claudelands,e7,-37.783333,175.283333
nz,clevedon,e7,-37,175.05
nz,clifden,f8,-46.033333,167.716667
nz,cliff road,g2,-40.066667,175.416667
nz,clifton,f2,-43.558333,172.75
nz,clinton,e9,-46.2,169.366667
nz,clive,f2,-39.583333,176.916667
nz,closeburn,e9,-45.083333,168.466667
nz,clyde,f7,-45.183333,169.316667
nz,clydevale,f7,-46.1,169.533333
nz,coal creek,f5,-45.483333,169.3
nz,coalgate,e9,-43.483333,171.966667
nz,coatesville,e7,-36.716667,174.65
nz,cobden,g3,-42.433333,171.216667
nz,colac bay,e7,-46.366667,167.883333
nz,collingwood,f5,-40.666667,172.683333
nz,colville,e7,-36.633333,175.466667
nz,colyton,g2,-40.233333,175.65
nz,conical hill,f2,-46.066667,169.233333
nz,coopers creek,e7,-43.283333,172.1
nz,corbyvale,f5,-41.5,172.05
nz,corinth,g2,-39.666667,175.166667
nz,cormacks,f7,-45.083333,170.9
nz,coroglen,e7,-36.916667,175.7
nz,coromandel,e7,-36.766667,175.5
nz,courtenay,e9,-43.45,172.2
nz,coutts island,e9,-43.433333,172.616667
nz,cowes,e7,-36.783333,175.15
nz,craigieburn,g2,-43.1,171.866667
nz,crail bay,f4,-41.15,173.966667
nz,creighton,e9,-45,168.433333
nz,cricklewood,f1,-44.183333,170.866667
nz,crofton,g2,-40.1,175.383333
nz,cronadun,f5,-42.033333,171.866667
nz,cross creek,g2,-41.166667,175.216667
nz,crushington,f5,-42.15,171.9
nz,culverden,e9,-42.766667,172.85
nz,cunninghams,g2,-40.083333,175.65
nz,cust,e9,-43.316667,172.366667
nz,dacre,f8,-46.316667,168.633333
nz,dairy flat,e7,-36.666667,174.65
nz,dalefield,g2,-41.05,175.483333
nz,darfield,f2,-43.483333,172.116667
nz,dargaville,e7,-35.933333,173.883333
nz,dashwood,f4,-41.633333,174.066667
nz,dawson falls,f9,-39.333333,174.1
nz,dawson gate,f2,-39.366667,174.15
nz,days bay,g2,-41.266667,174.916667
nz,deborah,f7,-45.116667,170.933333
nz,deep creek,f4,-41.35,173.633333
nz,denniston,f5,-41.733333,171.8
nz,devenport,e9,-36.829722,174.799444
nz,dipton,f8,-45.9,168.366667
nz,dobson,g3,-42.45,171.3
nz,domett,e9,-42.85,173.216667
nz,donnellys crossing,e7,-35.716667,173.616667
nz,dorie,e9,-43.883333,172.15
nz,douglas,f9,-39.3,174.466667
nz,dovedale,f5,-41.333333,172.933333
nz,doyleston,e9,-43.75,172.3
nz,driving creek,e7,-36.733333,175.5
nz,dromore,e9,-43.85,171.85
nz,drummond,f8,-46.15,168.15
nz,drury,e7,-37.1,174.95
nz,drybread,f7,-44.983333,169.616667
nz,dumbarton,f7,-45.6,169.316667
nz,dunback,f7,-45.383333,170.633333
nz,dunedin,f7,-45.866667,170.5
nz,dunrobin,f7,-45.8,169.316667
nz,dunsandel,e9,-43.666667,172.183333
nz,duntroon,f4,-44.866667,170.683333
nz,duvauchelle,e9,-43.75,172.933333
nz,ealing,e9,-44.05,171.416667
nz,earnscleugh,f7,-45.216667,169.316667
nz,eastbourne,e9,-41.3,174.9
nz,east cape,f1,-37.7,178.55
nz,east chatton,f8,-45.983333,168.966667
nz,east end,f9,-46.604167,168.347222
nz,eastern bush,f8,-45.983333,167.766667
nz,east taieri,f7,-45.9,170.333333
nz,east takaka,f5,-40.916667,172.833333
nz,east tamaki,e7,-36.95,174.9
nz,edendale,g2,-46.316667,168.783333
nz,edgecumbe,e7,-37.983333,176.833333
nz,edievale,f7,-45.8,169.366667
nz,egmont village,f9,-39.15,174.15
nz,eiffelton,e9,-44.033333,171.683333
nz,elgin,f2,-43.95,171.816667
nz,ellesmere,g2,-43.683333,172.366667
nz,elsthorpe,f2,-39.916667,176.816667
nz,eltham,f9,-39.429167,174.3
nz,endeavour inlet,f4,-41.083333,174.183333
nz,enfield,f2,-44.966667,170.783333
nz,erehwon,g2,-39.516667,175.966667
nz,erina,f4,-41.55,173.6
nz,erua,g2,-39.233333,175.4
nz,eskdale,f2,-39.4,176.833333
nz,esk valley,e9,-44.533333,171.083333
nz,ethelton,e9,-42.883333,173.083333
nz,eureka,e7,-37.733333,175.416667
nz,evansdale,f8,-45.716667,170.566667
nz,evans flat,e9,-45.9,169.633333
nz,eyre creek,f8,-45.583333,168.466667
nz,fabians valley,e7,-41.5,173.583333
nz,fairburn,f5,-35.1,173.4
nz,fairdown,f5,-41.733333,171.7
nz,fairfax,f8,-46.2,168.05
nz,fairfield,f2,-45.9,170.4
nz,fairlie,g2,-44.1,170.833333
nz,fairton,e9,-43.866667,171.8
nz,fairview,f2,-44.416667,171.166667
nz,favona,e7,-36.933333,174.8
nz,fendalton,e9,-43.516667,172.6
nz,fergusons,g3,-42.966667,170.733333
nz,fern flat,e7,-41.783333,172.25
nz,fernhill,f2,-39.583333,176.766667
nz,fernleigh,f4,-37.25,174.75
nz,fernside,f1,-41.083333,175.366667
nz,fitzroy,f9,-39.05,174.1
nz,five rivers,f8,-45.616667,168.45
nz,flagstaff,f2,-45.833333,170.483333
nz,flaxton,e9,-43.35,172.633333
nz,flemington,f2,-44.016667,171.733333
nz,flints bush,f8,-46.3,168.15
nz,fordell,g2,-39.966667,175.2
nz,forsyth,f7,-45.95,169.733333
nz,fort galatea,e7,-38.4,176.733333
nz,fortrose,f8,-46.566667,168.8
nz,foxhill,f5,-41.433333,172.983333
nz,foxton beach,f1,-40.466667,175.216667
nz,foxton,f1,-40.466667,175.3
nz,frankton,f7,-45.016667,168.716667
nz,frankton junction,e7,-37.8,175.266667
nz,franz josef,f8,-43.4,170.183333
nz,frasertown,f1,-38.968611,177.400556
nz,french farm,e9,-43.783333,172.9
nz,freshford,f8,-45.783333,168.783333
nz,fruitlands,f7,-45.35,169.3
nz,galloway,g2,-45.216667,169.45
nz,garston,f8,-45.466667,168.683333
nz,gate pa,e8,-37.716667,176.133333
nz,georgetown,f7,-44.916667,170.85
nz,gibbston,f7,-45.033333,168.966667
nz,gimmerburn,f7,-45.166667,170
nz,gisborne,f1,-38.653333,178.004167
nz,gladstone,g2,-41.083333,175.65
nz,glen afton,e7,-37.616667,175.033333
nz,glenavy,e9,-44.916667,171.1
nz,glenbrook,f2,-37.216667,174.783333
nz,glencoe,e7,-46.183333,168.683333
nz,glendhu,f1,-44.666667,169.016667
nz,glenduan,f5,-41.186111,173.365
nz,glen eden,g2,-36.916667,174.65
nz,glenfield,f8,-36.766667,174.733333
nz,glengarry,f2,-41.833333,172.233333
nz,glenham,f8,-46.4,168.85
nz,glenhope,f2,-41.65,172.65
nz,gleniti,f4,-44.383333,171.2
nz,glenkenich,f7,-45.966667,169.233333
nz,glenledi,f7,-46.183333,170.083333
nz,glenlee,f4,-41.883333,173.6
nz,glen murray,e7,-37.45,174.966667
nz,glenomaru,f7,-46.383333,169.683333
nz,glenorchy,f2,-44.85,168.383333
nz,glenore,f2,-46.1,169.866667
nz,glen oroua,g2,-40.333333,175.4
nz,glenpark,e9,-45.433333,170.666667
nz,glenroy,f8,-43.516667,171.833333
nz,glentanner,e9,-43.9,170.116667
nz,glentunnel,e9,-43.483333,171.933333
nz,glinkes gully,e7,-36.083333,173.866667
nz,glorit,e7,-36.483333,174.45
nz,golden downs,f5,-41.583333,172.883333
nz,goldsboro,f1,-42.666667,171.116667
nz,goodwood,f7,-45.55,170.716667
nz,goose bay,f4,-42.483333,173.533333
nz,gordon,e7,-37.7,175.833333
nz,gordonton,e7,-37.666667,175.3
nz,gorge road,f8,-46.483333,168.7
nz,gowanbridge,f5,-41.716667,172.566667
nz,gracefield,g2,-41.233333,174.916667
nz,grahams beach,e7,-37.066667,174.633333
nz,granity,f5,-41.633333,171.85
nz,greatford,g2,-40.133333,175.416667
nz,greenfield,f7,-46.1,169.583333
nz,greenhills,g2,-46.55,168.3
nz,greenhithe,e7,-36.766667,174.683333
nz,greenmeadows,f2,-39.533333,176.866667
nz,greenpark,e9,-43.683333,172.5
nz,greenstone,f1,-42.633333,171.266667
nz,greenvale,f8,-45.883333,169.05
nz,green valley,e9,-45.283333,170.516667
nz,greville harbour,f5,-40.816667,173.8
nz,greymouth,g3,-42.466667,171.2
nz,grove bush,f8,-46.3,168.483333
nz,grove,f4,-41.283333,173.916667
nz,grovetown,f4,-41.483333,173.966667
nz,gummies bush,f8,-46.283333,168.016667
nz,guthrie,e7,-38.3,176.15
nz,haast,g3,-43.883333,169.05
nz,hackthorne,e9,-43.816667,171.566667
nz,hairini,e7,-37.733333,176.166667
nz,hakahaka,f1,-41.3,174.116667
nz,hakaru,e7,-36.133333,174.516667
nz,hakataramea,e9,-44.733333,170.483333
nz,hakatere,e9,-44.05,171.8
nz,halcombe,e9,-40.15,175.5
nz,haldane,f8,-46.633333,169
nz,half-moon bay,g2,-46.9,168.133333
nz,halfway bush,f2,-45.85,170.466667
nz,halkett,e9,-43.483333,172.3
nz,halswell,e9,-43.583333,172.566667
nz,hamilton bay,f7,-40.983333,173.85
nz,hampden,f7,-41.8,172.333333
nz,hamurana,e7,-38.033333,176.266667
nz,hangatiki,e7,-38.25,175.166667
nz,hanmer,e9,-42.516667,172.816667
nz,hapuku,f4,-42.333333,173.733333
nz,harapepe,e7,-37.933333,175.133333
nz,harewood,f1,-43.483333,172.583333
nz,harihari,e7,-43.15,170.55
nz,haruru,e7,-35.266667,174.05
nz,hastings,f2,-39.65,176.833333
nz,hastwell,g2,-40.716667,175.7
nz,hataitai,g2,-41.3,174.8
nz,hatfield,e9,-43.766667,171.966667
nz,hatuma,f2,-40.033333,176.5
nz,haumoana,e9,-39.616667,176.95
nz,haunui,f2,-40.6,176.05
nz,hautapu,f2,-37.866667,175.45
nz,hauturu,f1,-38.1,174.933333
nz,hauwai,f4,-41.75,174.15
nz,havelock,f4,-41.283333,173.766667
nz,havelock north,f2,-39.666667,176.883333
nz,havelock suburban,f4,-41.366667,173.766667
nz,hawarden,f2,-42.933333,172.633333
nz,hawea flat,f7,-44.65,169.3
nz,hawera,e7,-39.591667,174.283333
nz,hawkeswood,f2,-42.65,173.333333
nz,hawkins,e9,-43.483333,172.033333
nz,haywards,g2,-41.15,174.983333
nz,hazelburn,e9,-44.2,170.983333
nz,hazletts,f8,-46.266667,168.083333
