sn,abattoirs,01,14.6794444,-17.4497222
sn,abdalla,04,16.25,-13.9666667
sn,abdou,03,14.95,-16.3333333
sn,abdou dao,08,14.9166667,-15.7333333
sn,abdou dia,08,15.55,-16.35
sn,abekouta,11,13.3333333,-14.6166667
sn,abeme,12,13.0,-16.7333333
sn,abirane gaye,04,15.8833333,-16.2333333
sn,adabere,04,15.1333333,-12.7833333
sn,adeane,12,12.63,-16.0169444
sn,adiana,11,12.45,-15.8166667
sn,adioufa,11,12.5433333,-15.7541667
sn,adjing,11,12.4575,-15.6719444
sn,adoun bram,12,12.4683333,-15.9158333
sn,afe,03,14.7833333,-15.9333333
sn,afe niang,08,15.775,-16.2591667
sn,affe,08,15.75,-16.3
sn,affiniam,12,12.6544444,-16.3627778
sn,afia,11,13.2333333,-13.7
sn,aga,07,14.3666667,-16.7666667
sn,aga babou,07,14.3333333,-16.75
sn,agnak,12,12.5719444,-16.1219444
sn,agnak grand,12,12.5719444,-16.1047222
sn,agoun,12,12.4538889,-16.5344444
sn,aguior,12,12.9333333,-16.1333333
sn,ahabetou talap,08,14.8666667,-15.6166667
sn,aher,12,12.6733333,-16.7
sn,ahibdia,08,15.5166667,-15.85
sn,ahinga,12,12.4125,-16.3641667
sn,ai,07,14.7361111,-17.1211111
sn,aidara,09,13.6833333,-16.4166667
sn,aine bala,04,16.0166667,-13.7166667
sn,aine madi,11,12.7166667,-14.9833333
sn,ainoumal,08,15.85,-16.0166667
sn,ainoumal,10,13.6166667,-15.6666667
sn,ai noumale,07,15.0166667,-16.3
sn,ainoumane,09,13.0691667,-16.5780556
sn,aitia,01,14.7127778,-17.1602778
sn,akal,11,12.8,-13.6666667
sn,akinntou mankagne numero 1,11,12.5319444,-15.88
sn,akounde,11,13.1333333,-14.3333333
sn,aladji ali,08,15.2833333,-15.9
sn,aladji omar,08,15.0333333,-15.8833333
sn,alahina,05,14.4333333,-12.2
sn,alaleri,05,14.85,-12.55
sn,alali,05,13.9333333,-13.4833333
sn,alalon,11,12.9833333,-14.5666667
sn,alana,04,14.9166667,-12.6
sn,alanbato,11,12.8958333,-15.5644444
sn,alarba,04,16.4333333,-15.7
sn,albadar,12,13.0,-16.7
sn,alfa sadou,11,12.7,-15.0166667
sn,alie,03,14.9166667,-15.9
sn,ali gane,10,14.0666667,-15.6166667
sn,alika,09,14.6833333,-15.6333333
sn,alikali,11,12.9166667,-13.7
